<F> a m p u t a t i o n <EOS>	a m p u t a t i o n e n <EOS>	1
<F> a m s e l <EOS>	a m s e l n <EOS>	1
<N> a m t <EOS>	ä m t e r <EOS>	4
<M> a m t s a n t r i t t <EOS>	a m t s a n t r i t t e <EOS>	2
<N> a m t s g e r i c h t <EOS>	a m t s g e r i c h t e <EOS>	2
<M> a m t s i n h a b e r <EOS>	a m t s i n h a b e r <EOS>	3
<F> a m t s i n h a b e r i n <EOS>	a m t s i n h a b e r i n n e n <EOS>	6
<M> a m t s k o l l e g e <EOS>	a m t s k o l l e g e n <EOS>	1
<F> a m t s k o l l e g i n <EOS>	a m t s k o l l e g i n n e n <EOS>	6
<M> a m t s t r ä g e r <EOS>	a m t s t r ä g e r <EOS>	3
<M> a m t s v e r z i c h t <EOS>	a m t s v e r z i c h t e <EOS>	2
<N> a m u l e t t <EOS>	a m u l e t t e <EOS>	2
<N> a m ü s e m e n t <EOS>	a m ü s e m e n t s <EOS>	5
<M> a n a c h r o n i s m u s <EOS>	a n a c h r o n i s m e n <EOS>	6
<N> a n a g r a m m <EOS>	a n a g r a m m e <EOS>	2
<N> a n a l e m m a <EOS>	a n a l e m m a t a <EOS>	6
<N> a n a l g e t i k u m <EOS>	a n a l g e t i k a <EOS>	6
<N> a n a l o g o n <EOS>	a n a l o g a <EOS>	6
<M> a n a l p h a b e t <EOS>	a n a l p h a b e t e n <EOS>	1
<F> a n a l p h a b e t i n <EOS>	a n a l p h a b e t i n n e n <EOS>	6
<M> a n a l y s t <EOS>	a n a l y s t e n <EOS>	1
<M> a n a n a s s a f t <EOS>	a n a n a s s ä f t e <EOS>	2
<M> a n a p ä s t <EOS>	a n a p ä s t e <EOS>	2
<N> a n a p h r o d i s i a k u m <EOS>	a n a p h r o d i s i a k a <EOS>	6
<F> a n a r c h i e <EOS>	a n a r c h i e n <EOS>	1
<M> a n a r c h i s t <EOS>	a n a r c h i s t e n <EOS>	1
<F> a n b e t u n g <EOS>	a n b e t u n g e n <EOS>	1
<M> a n b i e t e r <EOS>	a n b i e t e r <EOS>	3
<F> a n c h o v i s <EOS>	a n c h o v i s <EOS>	3
<F> ä n d e r u n g <EOS>	ä n d e r u n g e n <EOS>	1
<M> a n d o r r a n e r <EOS>	a n d o r r a n e r <EOS>	3
<F> a n d o r r a n e r i n <EOS>	a n d o r r a n e r i n n e n <EOS>	6
<M> a n d r o i d e <EOS>	a n d r o i d e n <EOS>	1
<F> a n e k d o t e <EOS>	a n e k d o t e n <EOS>	1
<F> a n e r k e n n u n g <EOS>	a n e r k e n n u n g e n <EOS>	1
<N> a n e u r y s m a <EOS>	a n e u r y s m e n <EOS>	6
<F> a n f a h r t <EOS>	a n f a h r t e n <EOS>	1
<M> a n f a l l <EOS>	a n f ä l l e <EOS>	2
<M> a n f ä n g e r <EOS>	a n f ä n g e r <EOS>	3
<F> a n f ä n g e r i n <EOS>	a n f ä n g e r i n n e n <EOS>	6
<M> a n f l u g <EOS>	a n f l ü g e <EOS>	2
<M> a n f ü h r e r <EOS>	a n f ü h r e r <EOS>	3
<N> a n f ü h r u n g s z e i c h e n <EOS>	a n f ü h r u n g s z e i c h e n <EOS>	3
<F> a n g a b e <EOS>	a n g a b e n <EOS>	1
<M> a n g e b e r <EOS>	a n g e b e r <EOS>	3
<N> a n g e b o t <EOS>	a n g e b o t e <EOS>	2
<F> a n g e l <EOS>	a n g e l n <EOS>	1
<F> a n g e l e g e n h e i t <EOS>	a n g e l e g e n h e i t e n <EOS>	1
<M> a n g e l h a k e n <EOS>	a n g e l h a k e n <EOS>	3
<N> a n g e s i c h t <EOS>	a n g e s i c h t e r <EOS>	4
<F> a n g e w o h n h e i t <EOS>	a n g e w o h n h e i t e n <EOS>	1
<F> a n g l e i c h u n g <EOS>	a n g l e i c h u n g e n <EOS>	1
<M> a n g l e r <EOS>	a n g l e r <EOS>	3
<M> a n g l e r f i s c h <EOS>	a n g l e r f i s c h e <EOS>	2
<M> a n g o l a n e r <EOS>	a n g o l a n e r <EOS>	3
<F> a n g o l a n e r i n <EOS>	a n g o l a n e r i n n e n <EOS>	6
<M> a n g r e i f e r <EOS>	a n g r e i f e r <EOS>	3
<F> a n g r e i f e r i n <EOS>	a n g r e i f e r i n n e n <EOS>	6
<M> a n g r i f f <EOS>	a n g r i f f e <EOS>	2
<M> a n g s t h a s e <EOS>	a n g s t h a s e n <EOS>	1
<N> å n g s t r ö m <EOS>	å n g s t r ö m <EOS>	3
<M> a n h a l t e r <EOS>	a n h a l t e r <EOS>	3
<M> a n h a l t s p u n k t <EOS>	a n h a l t s p u n k t e <EOS>	2
<M> a n h a n g <EOS>	a n h ä n g e <EOS>	2
<M> a n h ä n g e r <EOS>	a n h ä n g e r <EOS>	3
<N> a n h ä n g s e l <EOS>	a n h ä n g s e l <EOS>	3
<F> a n h ä u f u n g <EOS>	a n h ä u f u n g e n <EOS>	1
<M> a n i m a t e u r <EOS>	a n i m a t e u r e <EOS>	2
<F> a n i m a t i o n <EOS>	a n i m a t i o n e n <EOS>	1
<N> a n i o n <EOS>	a n i o n e <EOS>	2
<M> a n i s e t t e <EOS>	a n i s e t t e s <EOS>	5
<M> a n k e r <EOS>	a n k e r <EOS>	3
<M> a n k e r p l a t z <EOS>	a n k e r p l ä t z e <EOS>	2
<M> a n k l ä g e r <EOS>	a n k l ä g e r <EOS>	3
<M> a n k ö m m l i n g <EOS>	a n k ö m m l i n g e <EOS>	2
<F> a n k ü n d i g u n g <EOS>	a n k ü n d i g u n g e n <EOS>	1
<F> a n l a g e m ü n z e <EOS>	a n l a g e m ü n z e n <EOS>	1
<N> a n l a g e p r o d u k t <EOS>	a n l a g e p r o d u k t e <EOS>	2
<M> a n l a s s <EOS>	a n l ä s s e <EOS>	2
<M> a n l a u f <EOS>	a n l ä u f e <EOS>	2
<M> a n l e g e r <EOS>	a n l e g e r <EOS>	3
<F> a n l e i h e <EOS>	a n l e i h e n <EOS>	1
<F> a n l e i t u n g <EOS>	a n l e i t u n g e n <EOS>	1
<N> a n l i e g e n <EOS>	a n l i e g e n <EOS>	3
<M> a n m e l d e r <EOS>	a n m e l d e r <EOS>	3
<F> a n n ä h e r u n g <EOS>	a n n ä h e r u n g e n <EOS>	1
<F> a n n i h i l a t i o n <EOS>	a n n i h i l a t i o n e n <EOS>	1
<M> a n p f i f f <EOS>	a n p f i f f e <EOS>	2
<N> a n r e c h t <EOS>	a n r e c h t e <EOS>	2
<F> a n r e i s e <EOS>	a n r e i s e n <EOS>	1
<M> a n r e i z <EOS>	a n r e i z e <EOS>	2
<F> a n r i c h t e <EOS>	a n r i c h t e n <EOS>	1
<M> a n r u f <EOS>	a n r u f e <EOS>	2
<M> a n r u f b e a n t w o r t e r <EOS>	a n r u f b e a n t w o r t e r <EOS>	3
<M> a n r u f e r <EOS>	a n r u f e r <EOS>	3
<F> a n r u f e r i n <EOS>	a n r u f e r i n n e n <EOS>	6
<F> a n s a g e <EOS>	a n s a g e n <EOS>	1
<F> a n s a m m l u n g <EOS>	a n s a m m l u n g e n <EOS>	1
<M> a n s a t z <EOS>	a n s ä t z e <EOS>	2
<F> a n s c h a u u n g <EOS>	a n s c h a u u n g e n <EOS>	1
<M> a n s c h l a g <EOS>	a n s c h l ä g e <EOS>	2
<N> a n s c h r e i b e n <EOS>	a n s c h r e i b e n <EOS>	3
<F> a n s i c h t <EOS>	a n s i c h t e n <EOS>	1
<F> a n s i c h t s k a r t e <EOS>	a n s i c h t s k a r t e n <EOS>	1
<F> a n s i e d l u n g <EOS>	a n s i e d l u n g e n <EOS>	1
<F> a n s p i e l u n g <EOS>	a n s p i e l u n g e n <EOS>	1
<M> a n s p i t z e r <EOS>	a n s p i t z e r <EOS>	3
<F> a n s p r a c h e <EOS>	a n s p r a c h e n <EOS>	1
<M> a n s p r u c h <EOS>	a n s p r ü c h e <EOS>	2
<F> a n s t a l t <EOS>	a n s t a l t e n <EOS>	1
<M> a n s t a n d <EOS>	a n s t ä n d e <EOS>	2
<M> a n s t e c k e r <EOS>	a n s t e c k e r <EOS>	3
<N> a n s t e c k u n g s g e b i e t <EOS>	a n s t e c k u n g s g e b i e t e <EOS>	2
<M> a n s t i e g <EOS>	a n s t i e g e <EOS>	2
<M> a n s t o ß <EOS>	a n s t ö ß e <EOS>	2
<M> a n s t r i c h <EOS>	a n s t r i c h e <EOS>	2
<M> a n s t r i c h s t o f f <EOS>	a n s t r i c h s t o f f e <EOS>	2
<M> a n s t u r m <EOS>	a n s t ü r m e <EOS>	2
<M> a n t a g o n i s t <EOS>	a n t a g o n i s t e n <EOS>	1
<N> a n t a p h r o d i s i a k u m <EOS>	a n t a p h r o d i s i a k a <EOS>	6
<M> a n t e i l <EOS>	a n t e i l e <EOS>	2
<F> a n t e n n e <EOS>	a n t e n n e n <EOS>	1
<N> a n t h o c y a n <EOS>	a n t h o c y a n e <EOS>	2
<M> a n t h r a z i t <EOS>	a n t h r a z i t e <EOS>	2
<M> a n t i a l k o h o l i k e r <EOS>	a n t i a l k o h o l i k e r <EOS>	3
<N> a n t i b i o t i k u m <EOS>	a n t i b i o t i k a <EOS>	6
<N> a n t i d e p r e s s i v u m <EOS>	a n t i d e p r e s s i v a <EOS>	6
<N> a n t i d o t <EOS>	a n t i d o t e <EOS>	2
<M> a n t i f a s c h i s t <EOS>	a n t i f a s c h i s t e n <EOS>	1
<N> a n t i g e n <EOS>	a n t i g e n e <EOS>	2
<M> a n t i g u a n e r <EOS>	a n t i g u a n e r <EOS>	3
<F> a n t i g u a n e r i n <EOS>	a n t i g u a n e r i n n e n <EOS>	6
<N> a n t i h i s t a m i n i k u m <EOS>	a n t i h i s t a m i n i k a <EOS>	6
<F> a n t i k e <EOS>	a n t i k e n <EOS>	1
<M> a n t i k ö r p e r <EOS>	a n t i k ö r p e r <EOS>	3
<F> a n t i l o p e <EOS>	a n t i l o p e n <EOS>	1
<M> a n t i m o n e r z <EOS>	a n t i m o n e r z e <EOS>	2
<M> a n t i m o n g l a n z <EOS>	a n t i m o n g l a n z e <EOS>	2
<N> a n t i m o n s a l z <EOS>	a n t i m o n s a l z e <EOS>	2
<N> a n t i m u s t e r <EOS>	a n t i m u s t e r <EOS>	3
<N> a n t i m y o n <EOS>	a n t i m y o n e n <EOS>	1
<N> a n t i o x i d a n s <EOS>	a n t i o x i d a n t i e n <EOS>	6
<N> a n t i p h l o g i s t i k u m <EOS>	a n t i p h l o g i s t i k a <EOS>	6
<M> a n t i s e m i t <EOS>	a n t i s e m i t e n <EOS>	1
<F> a n t i t h e s e <EOS>	a n t i t h e s e n <EOS>	1
<N> a n t i t r a n s p i r a n t <EOS>	a n t i t r a n s p i r a n t e <EOS>	2
<N> a n t o n y m <EOS>	a n t o n y m e <EOS>	2
<F> a n t o n y m i e <EOS>	a n t o n y m i e n <EOS>	1
<M> a n t r a g <EOS>	a n t r ä g e <EOS>	2
<N> a n t r a g s d e l i k t <EOS>	a n t r a g s d e l i k t e <EOS>	2
<N> a n t r i e b s s y s t e m <EOS>	a n t r i e b s s y s t e m e <EOS>	2
<F> a n w ä l t i n <EOS>	a n w ä l t i n n e n <EOS>	6
<N> a n w e n d u n g s g e b i e t <EOS>	a n w e n d u n g s g e b i e t e <EOS>	2
<N> a n w e s e n <EOS>	a n w e s e n <EOS>	3
<M> a n w o h n e r <EOS>	a n w o h n e r <EOS>	3
<F> a n z a h l u n g <EOS>	a n z a h l u n g e n <EOS>	1
<N> a n z e i c h e n <EOS>	a n z e i c h e n <EOS>	3
<N> a n z e i g e g e r ä t <EOS>	a n z e i g e g e r ä t e <EOS>	2
<M> a n z e i g e r <EOS>	a n z e i g e r <EOS>	3
<F> a n z i e h u n g s k r a f t <EOS>	a n z i e h u n g s k r ä f t e <EOS>	2
<M> a n z u g <EOS>	a n z ü g e <EOS>	2
<M> ä o n <EOS>	ä o n e n <EOS>	1
<M> a o r i s t <EOS>	a o r i s t e <EOS>	2
<N> a p a r t m e n t <EOS>	a p a r t m e n t s <EOS>	5
<N> a p a s t r o n <EOS>	a p a s t r a <EOS>	6
<F> a p a t h i e <EOS>	a p a t h i e n <EOS>	1
<M> a p a t i t <EOS>	a p a t i t e <EOS>	2
<M> a p e r i t i f <EOS>	a p e r i t i f e <EOS>	2
<M> a p e x <EOS>	a p i z e s <EOS>	6
<M> a p f e l <EOS>	ä p f e l <EOS>	3
<N> a p f e l b ä c k c h e n <EOS>	a p f e l b ä c k c h e n <EOS>	3
<M> a p f e l b a u m <EOS>	a p f e l b ä u m e <EOS>	2
<F> a p f e l b l ü t e <EOS>	a p f e l b l ü t e n <EOS>	1
<N> a p f e l m ä n n c h e n <EOS>	a p f e l m ä n n c h e n <EOS>	3
<F> a p f e l m i n z e <EOS>	a p f e l m i n z e n <EOS>	1
<M> a p f e l s a f t <EOS>	a p f e l s ä f t e <EOS>	2
<F> a p f e l s c h n e c k e <EOS>	a p f e l s c h n e c k e n <EOS>	1
<F> a p f e l s i n e <EOS>	a p f e l s i n e n <EOS>	1
<M> a p f e l s i n e n b a u m <EOS>	a p f e l s i n e n b ä u m e <EOS>	2
<M> a p f e l s i n e n s a f t <EOS>	a p f e l s i n e n s ä f t e <EOS>	2
<M> a p f e l s t r u d e l <EOS>	a p f e l s t r u d e l <EOS>	3
<F> a p h a s i e <EOS>	a p h a s i e n <EOS>	1
<N> a p h e l <EOS>	a p h e l e <EOS>	2
<M> a p h o r i s m u s <EOS>	a p h o r i s m e n <EOS>	6
<N> a p h r o d i s i a k u m <EOS>	a p h r o d i s i a k a <EOS>	6
<N> a p i a r i u m <EOS>	a p i a r i e n <EOS>	6
<N> a p o g ä u m <EOS>	a p o g ä e n <EOS>	6
<M> a p o k a l y p t i k e r <EOS>	a p o k a l y p t i k e r <EOS>	3
<F> a p o p l e x i e <EOS>	a p o p l e x i e n <EOS>	1
<M> a p o s t e l <EOS>	a p o s t e l <EOS>	3
<M> a p o s t r o p h <EOS>	a p o s t r o p h e <EOS>	2
<F> a p o t h e k e <EOS>	a p o t h e k e n <EOS>	1
<M> a p o t h e k e r <EOS>	a p o t h e k e r <EOS>	3
<F> a p o t h e o s e <EOS>	a p o t h e o s e n <EOS>	1
<N> a p p <EOS>	a p p s <EOS>	5
<M> a p p a r a t <EOS>	a p p a r a t e <EOS>	2
<F> a p p a r a t u r <EOS>	a p p a r a t u r e n <EOS>	1
<N> a p p a r t e m e n t <EOS>	a p p a r t e m e n t s <EOS>	5
<M> a p p e l <EOS>	ä p p e l <EOS>	3
<M> a p p e l l <EOS>	a p p e l l e <EOS>	2
<M> a p p e l l m a c h e r <EOS>	a p p e l l m a c h e r <EOS>	3
<M> a p p e n z e l l e r <EOS>	a p p e n z e l l e r <EOS>	3
<M> a p p o r t i e r h u n d <EOS>	a p p o r t i e r h u n d e <EOS>	2
<F> a p r i k o s e <EOS>	a p r i k o s e n <EOS>	1
<F> a p r i k o s e n k o n f i t ü r e <EOS>	a p r i k o s e n k o n f i t ü r e n <EOS>	1
<F> a p r i k o s e n m a r m e l a d e <EOS>	a p r i k o s e n m a r m e l a d e n <EOS>	1
<M> a p r i k o s e n s a f t <EOS>	a p r i k o s e n s ä f t e <EOS>	2
<M> a p r i k o s e n s t e i n <EOS>	a p r i k o s e n s t e i n e <EOS>	2
<M> a p r i l s c h e r z <EOS>	a p r i l s c h e r z e <EOS>	2
<F> a p s i s <EOS>	a p s i d e n <EOS>	6
<M> a q u a k o m p l e x <EOS>	a q u a k o m p l e x e <EOS>	2
<F> a q u a k u l t u r <EOS>	a q u a k u l t u r e n <EOS>	1
<M> a q u a m a r i n <EOS>	a q u a m a r i n e <EOS>	2
<N> a q u a r i u m <EOS>	a q u a r i e n <EOS>	6
<M> ä q u a t o r <EOS>	ä q u a t o r e n <EOS>	1
<M> a q u i f e r <EOS>	a q u i f e r e <EOS>	2
<F> ä q u i v a l e n z <EOS>	ä q u i v a l e n z e n <EOS>	1
<M> a r a <EOS>	a r a s <EOS>	5
<M> a r a b e r <EOS>	a r a b e r <EOS>	3
<M> a r a g o n i t <EOS>	a r a g o n i t e <EOS>	2
<M> a r b e i t g e b e r <EOS>	a r b e i t g e b e r <EOS>	3
<M> a r b e i t n e h m e r <EOS>	a r b e i t n e h m e r <EOS>	3
<M> a r b e i t s a r z t <EOS>	a r b e i t s ä r z t e <EOS>	2
<N> a r b e i t s b e r e i c h <EOS>	a r b e i t s b e r e i c h e <EOS>	2
<N> a r b e i t s b u c h <EOS>	a r b e i t s b ü c h e r <EOS>	4
<M> a r b e i t s d i e n s t <EOS>	a r b e i t s d i e n s t e <EOS>	2
<M> a r b e i t s e i n s a t z <EOS>	a r b e i t s e i n s ä t z e <EOS>	2
<F> a r b e i t s f l ä c h e <EOS>	a r b e i t s f l ä c h e n <EOS>	1
<F> a r b e i t s g r u p p e <EOS>	a r b e i t s g r u p p e n <EOS>	1
<M> a r b e i t s k a m e r a d <EOS>	a r b e i t s k a m e r a d e n <EOS>	1
<M> a r b e i t s k r e i s <EOS>	a r b e i t s k r e i s e <EOS>	2
<N> a r b e i t s l a g e r <EOS>	a r b e i t s l a g e r <EOS>	3
<F> a r b e i t s l e i s t u n g <EOS>	a r b e i t s l e i s t u n g e n <EOS>	1
<M> a r b e i t s l o h n <EOS>	a r b e i t s l ö h n e <EOS>	2
<M> a r b e i t s m a r k t <EOS>	a r b e i t s m ä r k t e <EOS>	2
<F> a r b e i t s n i e d e r l e g u n g <EOS>	a r b e i t s n i e d e r l e g u n g e n <EOS>	1
<M> a r b e i t s p a s s <EOS>	a r b e i t s p ä s s e <EOS>	2
<M> a r b e i t s p l a t z <EOS>	a r b e i t s p l ä t z e <EOS>	2
<M> a r b e i t s s c h r i t t <EOS>	a r b e i t s s c h r i t t e <EOS>	2
<M> a r b e i t s s c h u t z <EOS>	a r b e i t s s c h u t z e <EOS>	2
<M> a r b e i t s t i s c h <EOS>	a r b e i t s t i s c h e <EOS>	2
<F> a r b e i t s u n f ä h i g k e i t <EOS>	a r b e i t s u n f ä h i g k e i t e n <EOS>	1
<N> a r b e i t s z i m m e r <EOS>	a r b e i t s z i m m e r <EOS>	3
<M> a r c h ä o l o g e <EOS>	a r c h ä o l o g e n <EOS>	1
<F> a r c h ä o l o g i n <EOS>	a r c h ä o l o g i n n e n <EOS>	6
<M> a r c h i p e l <EOS>	a r c h i p e l e <EOS>	2
<N> a r c h i t e k t u r m u s t e r <EOS>	a r c h i t e k t u r m u s t e r <EOS>	3
<M> a r c h i v a r <EOS>	a r c h i v a r e <EOS>	2
<N> a r e a l <EOS>	a r e a l e <EOS>	2
<F> a r e n a <EOS>	a r e n e n <EOS>	6
<M> a r g e n t i n i e r <EOS>	a r g e n t i n i e r <EOS>	3
<M> a r g e n t i t <EOS>	a r g e n t i t e <EOS>	2
<N> ä r g e r n i s <EOS>	ä r g e r n i s s e <EOS>	6
<F> a r g l o s i g k e i t <EOS>	a r g l o s i g k e i t e n <EOS>	1
<N> a r g u m e n t <EOS>	a r g u m e n t e <EOS>	2
<F> a r g u m e n t a t i o n <EOS>	a r g u m e n t a t i o n e n <EOS>	1
<N> a r g y r o d i t <EOS>	a r g y r o d i t e <EOS>	2
<F> a r i e <EOS>	a r i e n <EOS>	1
<M> a r i e r <EOS>	a r i e r <EOS>	3
<M> a r i s t o k r a t <EOS>	a r i s t o k r a t e n <EOS>	1
<N> a r m a t u r e n b r e t t <EOS>	a r m a t u r e n b r e t t e r <EOS>	4
<N> a r m b a n d <EOS>	a r m b ä n d e r <EOS>	4
<M> a r m b r u s t s c h ü t z e <EOS>	a r m b r u s t s c h ü t z e n <EOS>	1
<F> a r m e e <EOS>	a r m e e n <EOS>	1
<M> ä r m e l <EOS>	ä r m e l <EOS>	3
<N> a r m e n h a u s <EOS>	a r m e n h ä u s e r <EOS>	4
<M> a r m e n i e r <EOS>	a r m e n i e r <EOS>	3
<F> a r m e n i e r i n <EOS>	a r m e n i e r i n n e n <EOS>	6
<N> a r m u t s z e u g n i s <EOS>	a r m u t s z e u g n i s s e <EOS>	6
<N> a r o m a <EOS>	a r o m e n <EOS>	6
<M> a r o m a s t o f f <EOS>	a r o m a s t o f f e <EOS>	2
<N> a r r a n g e m e n t <EOS>	a r r a n g e m e n t s <EOS>	5
<M> a r r e s t <EOS>	a r r e s t e <EOS>	2
<F> a r r o g a n z <EOS>	a r r o g a n z e n <EOS>	1
<N> a r s a b e n z o l <EOS>	a r s a b e n z o l e <EOS>	2
<M> a r s c h <EOS>	ä r s c h e <EOS>	2
<F> a r s c h b a c k e <EOS>	a r s c h b a c k e n <EOS>	1
<N> a r s c h g e s i c h t <EOS>	a r s c h g e s i c h t e r <EOS>	4
<M> a r s c h k r i e c h e r <EOS>	a r s c h k r i e c h e r <EOS>	3
<F> a r s c h k r i e c h e r e i <EOS>	a r s c h k r i e c h e r e i e n <EOS>	1
<M> a r s c h l e c k e r <EOS>	a r s c h l e c k e r <EOS>	3
<N> a r s c h l o c h <EOS>	a r s c h l ö c h e r <EOS>	4
<N> a r s e n a l <EOS>	a r s e n a l e <EOS>	2
<M> a r s e n a t <EOS>	a r s e n a t e <EOS>	2
<N> a r s e n a t o m <EOS>	a r s e n a t o m e <EOS>	2
<N> a r s e n b e r g w e r k <EOS>	a r s e n b e r g w e r k e <EOS>	2
<M> a r s e n k i e s <EOS>	a r s e n k i e s e <EOS>	2
<N> a r s e n k u p f e r <EOS>	a r s e n k u p f e r <EOS>	3
<N> a r s e n m o n o s u l f i d <EOS>	a r s e n m o n o s u l f i d e <EOS>	2
<M> a r s e n m o r d <EOS>	a r s e n m o r d e <EOS>	2
<M> a r s e n o l i t h <EOS>	a r s e n o l i t h e <EOS>	2
<N> a r s e n p e n t a c h l o r i d <EOS>	a r s e n p e n t a c h l o r i d e <EOS>	2
<N> a r s e n s u l f i d <EOS>	a r s e n s u l f i d e <EOS>	2
<N> a r s e n t r i c h l o r i d <EOS>	a r s e n t r i c h l o r i d e <EOS>	2
<N> a r s e n t r i o x i d <EOS>	a r s e n t r i o x i d e <EOS>	2
<N> a r s e n t r i s u l f i d <EOS>	a r s e n t r i s u l f i d e <EOS>	2
<N> a r s p h e n a m i n <EOS>	a r s p h e n a m i n e <EOS>	2
<F> a r t <EOS>	a r t e n <EOS>	1
<F> a r t e r i e <EOS>	a r t e r i e n <EOS>	1
<M> a r t g e n o s s e <EOS>	a r t g e n o s s e n <EOS>	1
<F> a r t i l l e r i e <EOS>	a r t i l l e r i e n <EOS>	1
<F> a r t i s c h o c k e <EOS>	a r t i s c h o c k e n <EOS>	1
<M> a r t i s t <EOS>	a r t i s t e n <EOS>	1
<N> a r y l a m i n <EOS>	a r y l a m i n e <EOS>	2
<F> a r z n e i <EOS>	a r z n e i e n <EOS>	1
<N> a r z n e i m i t t e l <EOS>	a r z n e i m i t t e l <EOS>	3
<N> a r z n e i m i t t e l g e s e t z <EOS>	a r z n e i m i t t e l g e s e t z e <EOS>	2
<M> a r z n e i s t o f f <EOS>	a r z n e i s t o f f e <EOS>	2
<N> ä r z t e b l a t t <EOS>	ä r z t e b l ä t t e r <EOS>	4
<M> a r z t h e l f e r <EOS>	a r z t h e l f e r <EOS>	3
<F> a r z t h e l f e r i n <EOS>	a r z t h e l f e r i n n e n <EOS>	6
<F> ä r z t i n <EOS>	ä r z t i n n e n <EOS>	6
<M> a s c h e n b e c h e r <EOS>	a s c h e n b e c h e r <EOS>	3
<N> a s c h e n b r o t <EOS>	a s c h e n b r o t e <EOS>	2
<M> a s c h e n k u c h e n <EOS>	a s c h e n k u c h e n <EOS>	3
<M> a s i a t e <EOS>	a s i a t e n <EOS>	1
<F> a s i a t i n <EOS>	a s i a t i n n e n <EOS>	6
<N> a s p a r t a m <EOS>	a s p a r t a m e <EOS>	2
<F> a s p a r t a t <EOS>	a s p a r t a t e <EOS>	2
<M> a s p e k t <EOS>	a s p e k t e <EOS>	2
<M> a s p h a l t <EOS>	a s p h a l t e <EOS>	2
<N> a s p i k <EOS>	a s p i k e <EOS>	2
<M> a s p i r a n t <EOS>	a s p i r a n t e n <EOS>	1
<N> a s s <EOS>	a s s e <EOS>	2
<M> a s s a s s i n e <EOS>	a s s a s s i n e n <EOS>	1
<M> a s s e m b l e r <EOS>	a s s e m b l e r <EOS>	3
<F> a s s e m b l e r s p r a c h e <EOS>	a s s e m b l e r s p r a c h e n <EOS>	1
<F> a s s i m i l a t i o n <EOS>	a s s i m i l a t i o n e n <EOS>	1
<M> a s s i s t e n t <EOS>	a s s i s t e n t e n <EOS>	1
<F> a s s i s t e n t i n <EOS>	a s s i s t e n t i n n e n <EOS>	6
<M> a s s i s t e n z <EOS>	a s s i s t e n z e n <EOS>	1
<M> a s s y r e r <EOS>	a s s y r e r <EOS>	3
<M> a s s y r i o l o g e <EOS>	a s s y r i o l o g e n <EOS>	1
<F> a s s y r i o l o g i n <EOS>	a s s y r i o l o g i n n e n <EOS>	6
<M> a s t <EOS>	ä s t e <EOS>	2
<M> a s t e r o i d <EOS>	a s t e r o i d e <EOS>	2
<F> ä s t h e t i k <EOS>	ä s t h e t i k e n <EOS>	1
<M> a s t r o n a u t <EOS>	a s t r o n a u t e n <EOS>	1
<M> a s t r o n o m <EOS>	a s t r o n o m e n <EOS>	1
<F> a s t r o n o m i n <EOS>	a s t r o n o m i n n e n <EOS>	6
<N> a s y l r e c h t <EOS>	a s y l r e c h t e <EOS>	2
<F> a s y m p t o t e <EOS>	a s y m p t o t e n <EOS>	1
<M> a t a v i s m u s <EOS>	a t a v i s m e n <EOS>	6
<F> a t a x i e <EOS>	a t a x i e n <EOS>	1
<N> a t e l i e r <EOS>	a t e l i e r s <EOS>	5
<N> a t e m g a s <EOS>	a t e m g a s e <EOS>	2
<N> a t e m g e r ä t <EOS>	a t e m g e r ä t e <EOS>	2
<F> a t e m l u f t <EOS>	a t e m l ü f t e <EOS>	2
<M> a t e m s t i l l s t a n d <EOS>	a t e m s t i l l s t ä n d e <EOS>	2
<M> a t e m w e g <EOS>	a t e m w e g e <EOS>	2
<M> a t h e i s t <EOS>	a t h e i s t e n <EOS>	1
<M> ä t h e r <EOS>	ä t h e r <EOS>	3
<M> ä t h i o p i e r <EOS>	ä t h i o p i e r <EOS>	3
<F> ä t h i o p i e r i n <EOS>	ä t h i o p i e r i n n e n <EOS>	6
<M> a t h l e t <EOS>	a t h l e t e n <EOS>	1
<F> a t m o s p h ä r e <EOS>	a t m o s p h ä r e n <EOS>	1
<N> a t o l l <EOS>	a t o l l e <EOS>	2
<N> a t o m <EOS>	a t o m e <EOS>	2
<F> a t o m b o m b e <EOS>	a t o m b o m b e n <EOS>	1
<N> a t o m g e w i c h t <EOS>	a t o m g e w i c h t e <EOS>	2
<M> a t o m k e r n <EOS>	a t o m k e r n e <EOS>	2
<F> a t o m m a s s e <EOS>	a t o m m a s s e n <EOS>	1
<N> a t o m m o d e l l <EOS>	a t o m m o d e l l e <EOS>	2
<M> a t o m p h y s i k e r <EOS>	a t o m p h y s i k e r <EOS>	3
<M> a t o m p i l z <EOS>	a t o m p i l z e <EOS>	2
<N> a t o m p r o z e n t <EOS>	a t o m p r o z e n t e <EOS>	2
<M> a t o m r e a k t o r <EOS>	a t o m r e a k t o r e <EOS>	2
<F> a t o m w a f f e <EOS>	a t o m w a f f e n <EOS>	1
<N> a t r i u m <EOS>	a t r i e n <EOS>	6
<N> a t r i u m h a u s <EOS>	a t r i u m h ä u s e r <EOS>	4
<F> a t r o p h i e <EOS>	a t r o p h i e n <EOS>	1
<M> a t t a c h é <EOS>	a t t a c h é s <EOS>	5
<N> a t t e n t a t <EOS>	a t t e n t a t e <EOS>	2
<M> a t t e n t ä t e r <EOS>	a t t e n t ä t e r <EOS>	3
